Module	Section	Sample Name	Source
Samtools	flagstat	CHH10903	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10903/CHH10903.samtools_flagstat.txt
Samtools	flagstat	CHH10902	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10902/CHH10902.samtools_flagstat.txt
Samtools	flagstat	CHH10904	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10904/CHH10904.samtools_flagstat.txt
Samtools	flagstat	CHH6742	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6742/CHH6742.samtools_flagstat.txt
Samtools	flagstat	CHH7173	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7173/CHH7173.samtools_flagstat.txt
Samtools	flagstat	CHH26777	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26777/CHH26777.samtools_flagstat.txt
Samtools	flagstat	CHH26776	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26776/CHH26776.samtools_flagstat.txt
Samtools	idxstats	CHH6538	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6538/CHH6538.samtools_idxstats.txt
Samtools	idxstats	CHH11687	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH11687/CHH11687.samtools_idxstats.txt
Samtools	idxstats	CHH11686	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH11686/CHH11686.samtools_idxstats.txt
Samtools	idxstats	CHH7184	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7184/CHH7184.samtools_idxstats.txt
Samtools	idxstats	CHH6739	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6739/CHH6739.samtools_idxstats.txt
Samtools	idxstats	CHH7186	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7186/CHH7186.samtools_idxstats.txt
Samtools	idxstats	CHH7187	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7187/CHH7187.samtools_idxstats.txt
Samtools	idxstats	CHH7180	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7180/CHH7180.samtools_idxstats.txt
Samtools	idxstats	CHH7202	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7202/CHH7202.samtools_idxstats.txt
Samtools	idxstats	CHH7201	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7201/CHH7201.samtools_idxstats.txt
Samtools	idxstats	CHH6536	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6536/CHH6536.samtools_idxstats.txt
Samtools	idxstats	CHH6537	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6537/CHH6537.samtools_idxstats.txt
Samtools	idxstats	CHH26778	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26778/CHH26778.samtools_idxstats.txt
Samtools	idxstats	CHH7188	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7188/CHH7188.samtools_idxstats.txt
Samtools	idxstats	CHH7179	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7179/CHH7179.samtools_idxstats.txt
Samtools	idxstats	CHH26784	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26784/CHH26784.samtools_idxstats.txt
Samtools	idxstats	CHH6317	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6317/CHH6317.samtools_idxstats.txt
Samtools	idxstats	CHH7174	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7174/CHH7174.samtools_idxstats.txt
Samtools	idxstats	CHH7177	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7177/CHH7177.samtools_idxstats.txt
Samtools	idxstats	CHH7176	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7176/CHH7176.samtools_idxstats.txt
Samtools	idxstats	CHH7171	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7171/CHH7171.samtools_idxstats.txt
Samtools	idxstats	CHH7170	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7170/CHH7170.samtools_idxstats.txt
Samtools	idxstats	CHH6745	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6745/CHH6745.samtools_idxstats.txt
Samtools	idxstats	CHH11657	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH11657/CHH11657.samtools_idxstats.txt
Samtools	idxstats	CHH10898	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10898/CHH10898.samtools_idxstats.txt
Samtools	idxstats	CHH6316	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6316/CHH6316.samtools_idxstats.txt
Samtools	idxstats	CHH6312	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6312/CHH6312.samtools_idxstats.txt
Samtools	idxstats	CHH10897	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10897/CHH10897.samtools_idxstats.txt
Samtools	idxstats	CHH10896	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10896/CHH10896.samtools_idxstats.txt
Samtools	idxstats	CHH7182	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7182/CHH7182.samtools_idxstats.txt
Samtools	idxstats	CHH7197	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7197/CHH7197.samtools_idxstats.txt
Samtools	idxstats	CHH7196	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7196/CHH7196.samtools_idxstats.txt
Samtools	idxstats	CHH7194	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7194/CHH7194.samtools_idxstats.txt
Samtools	idxstats	CHH7193	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7193/CHH7193.samtools_idxstats.txt
Samtools	idxstats	CHH7191	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7191/CHH7191.samtools_idxstats.txt
Samtools	idxstats	CHH26782	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26782/CHH26782.samtools_idxstats.txt
Samtools	idxstats	CHH26783	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26783/CHH26783.samtools_idxstats.txt
Samtools	idxstats	CHH7199	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7199/CHH7199.samtools_idxstats.txt
Samtools	idxstats	CHH7198	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7198/CHH7198.samtools_idxstats.txt
Samtools	idxstats	CHH7185	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7185/CHH7185.samtools_idxstats.txt
Samtools	idxstats	CHH10901	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10901/CHH10901.samtools_idxstats.txt
Samtools	idxstats	CHH10900	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10900/CHH10900.samtools_idxstats.txt
Samtools	idxstats	CHH10903	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10903/CHH10903.samtools_idxstats.txt
Samtools	idxstats	CHH10902	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10902/CHH10902.samtools_idxstats.txt
Samtools	idxstats	CHH10904	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10904/CHH10904.samtools_idxstats.txt
Samtools	idxstats	CHH6742	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6742/CHH6742.samtools_idxstats.txt
Samtools	idxstats	CHH7173	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7173/CHH7173.samtools_idxstats.txt
Samtools	idxstats	CHH26777	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26777/CHH26777.samtools_idxstats.txt
Samtools	idxstats	CHH26776	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26776/CHH26776.samtools_idxstats.txt
QualiMap	mapped_gc_distribution	CHH6538	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6538/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH11687	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH11687/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH11686	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH11686/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7184	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7184/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH6739	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6739/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7186	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7186/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7187	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7187/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7180	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7180/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7202	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7202/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7201	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7201/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH6536	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6536/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH6537	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6537/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH26778	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26778/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7188	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7188/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7179	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7179/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH26784	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26784/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH6317	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6317/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7174	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7174/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7177	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7177/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7176	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7176/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7171	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7171/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7170	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7170/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH6745	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6745/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH11657	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH11657/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH10898	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10898/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH6316	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6316/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH6312	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6312/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH10897	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10897/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH10896	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10896/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7182	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7182/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7197	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7197/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7196	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7196/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7194	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7194/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7193	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7193/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7191	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7191/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH26782	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26782/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH26783	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26783/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7199	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7199/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7198	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7198/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7185	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7185/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH10901	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10901/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH10900	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10900/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH10903	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10903/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH10902	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10902/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH10904	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10904/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH6742	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6742/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH7173	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7173/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH26777	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26777/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	CHH26776	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26776/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	insert_size_histogram	CHH6538	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6538/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH11687	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH11687/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH11686	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH11686/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7184	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7184/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH6739	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6739/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7186	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7186/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7187	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7187/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7180	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7180/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7202	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7202/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7201	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7201/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH6536	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6536/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH6537	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6537/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH26778	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26778/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7188	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7188/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7179	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7179/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH26784	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26784/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH6317	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6317/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7174	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7174/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7177	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7177/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7176	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7176/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7171	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7171/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7170	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7170/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH6745	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6745/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH11657	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH11657/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH10898	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10898/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH6316	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6316/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH6312	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH6312/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH10897	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10897/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH10896	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10896/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7182	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7182/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7197	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7197/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7196	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7196/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7194	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7194/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7193	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7193/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7191	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7191/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH26782	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26782/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH26783	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH26783/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7199	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7199/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7198	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7198/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH7185	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH7185/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH10901	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10901/raw_data_qualimapReport/insert_size_histogram.txt
QualiMap	insert_size_histogram	CHH10900	/mnt/seq/polarisbioit/PolarisPool/SUREkids_data/MultiQC_Results/2017_Data/CHH10900/raw_data_qualimapReport/insert_size_histogram.txt
